AthleteID,FirstName,LastName,DateOfBirth,Gender,Country
18284,F,Roques,,,FRA
18285,Mauricio,Rojas,30/03/1978 0:00,Male,CHI
18286,Bruno,Risi,6/09/1968 0:00,Male,SUI
18287,Nico,Rienks,1/02/1962 0:00,Male,NED
18288,Mariana,Rossi,2/01/1979 0:00,Female,BLR
18289,Paul,Ratcliffe,12/11/1973 0:00,Male,GBR
18290,Mikhail,Ryzhak,,,URS
18291,Hinrich,Romeike,,,GER
18292,Yury,Rudov,17/01/1931 0:00,Male,URS
18293,Alexey,Rastvortsev,8/08/1978 0:00,Male,RUS
18294,Lubos,Racansky,13/03/1964 0:00,,CZE
18295,Frederick,Roe,11/11/1904 0:00,,USA
18296,Philip,Rogers,24/04/1971 0:00,Male,AUS
18297,Thorleif,R?hn,1881/7/23 0:00:00,,NOR
18298,Georges,Roes,,,FRA
18299,Marlies,Rostock,20/04/1960 0:00,Female,GDR
18300,Anatoly,Roshchin,10/03/1932 0:00,,URS
18301,Graham,Reid,15/06/1948 0:00,Male,AUS
18302,B¨¦la,Rerrich,26/11/1917 0:00,,HUN
18303,Diana,Romagnoli,14/02/1977 0:00,Female,SUI
18304,Aleksandr,Ragulin,5/05/1941 0:00,,URS
18305,Bent ?nund,Ramsfjell,30/11/1967 0:00,Male,NOR
18306,Kalervo,Rauhala,19/10/1930 0:00,,FIN
18307,Brecht,Rodenburg,24/12/1967 0:00,Male,NED
18308,Bernard,Rajzman,25/04/1957 0:00,Male,BRA
18309,John,Rahm,,,USA
18310,Markus,Ryffel,5/02/1955 0:00,Male,SUI
18311,Juan,Roca,27/10/1950 0:00,Male,CUB
18312,Arni,Robinson,7/04/1948 0:00,Male,USA
18313,Hugo,Rocha,13/04/1972 0:00,Male,POR
18314,Vladimir,Ryshkin,,,URS
18315,Jen?,Rittich,1889/1/13 0:00:00,,HUN
18316,Nicola,Rodigari,7/11/1981 0:00,Male,ITA
18317,Karl,Richter,1876/12/14 0:00:00,,SWE
18318,Georgios,Roubanis,15/08/1929 0:00,Male,GRE
18319,Bohumila,Rimn¨¢cov¨¢,9/09/1947 0:00,Female,CZE
18320,Edson,Ribeiro,8/12/1972 0:00,Male,BRA
18321,Beattie,Ramsay,,,CAN
18322,Sanya,Richards,26/02/1985 0:00,Female,USA
18323,Max,Rudolf,1891/2/12 0:00:00,Male,SUI
18324,Davide,Rummolo,12/11/1977 0:00,Male,ITA
18325,Sandie,Richards,6/11/1968 0:00,Female,JAM
18326,Vladimir,Rubashvili,26/12/1940 0:00,,URS
18327,Rudolf,Ramseyer,1897/9/17 0:00:00,,SUI
18328,Virginia,Ramirez,22/05/1964 0:00,Female,ESP
18329,Jon,Root,10/07/1964 0:00,Male,USA
18330,Wilma,Rudolph,23/06/1940 0:00,Female,USA
18331,George,Rhoden,13/12/1926 0:00,Male,JAM
18332,Jir¨ª,Rohan,13/12/1964 0:00,Male,CZE
18333,Patricia,Roberts,14/06/1955 0:00,Female,USA
18334,Stuart,Reside,6/09/1978 0:00,Male,AUS
18335,Bojana,Radulovic,23/03/1973 0:00,Female,HUN
18336,Norbert,R¨®zsa,9/02/1972 0:00,Male,HUN
18337,Heinz,Radzikowski,7/09/1925 0:00,Male,FRG
18338,Nicol¨°,Rode,1/01/1912 0:00,,ITA
18339,Erich,Rademacher,9/06/1901 0:00,Male,GER
18340,Katja,Riipi,26/10/1975 0:00,Female,FIN
18341,Carlos,Rosell¨®,2/05/1922 0:00,Male,URU
18342,Shawn,Rojeski,21/01/1972 0:00,Male,USA
18343,Vassili,Rotchev,23/10/1980 0:00,Male,RUS
18344,Momir,Rnic,3/02/1955 0:00,Male,YUG
18345,Mikko,Ronkainen,25/11/1978 0:00,Male,FIN
18346,Hans-Georg,Reimann,24/08/1941 0:00,Male,GDR
18347,Sebastiano,Randazzo,,,ITA
18348,Kaj,Rautavaara,8/03/1915 0:00,Male,FIN
18349,Antonella,Ragno-Lonzi,6/06/1940 0:00,Female,ITA
18350,Richard,R?stel,,,GER
18351,Kjeld,Rodian,30/06/1942 0:00,Male,DEN
18352,Robert,Robinson,26/04/1927 0:00,Male,USA
18353,Hella,Roth,21/09/1963 0:00,Female,FRG
18354,Mark,Rowland,7/03/1963 0:00,Male,GBR
18355,Zach,Railey,,Male,USA
18356,Arthur,Reinmann,,,SUI
18357,Monica,Rosu,11/05/1987 0:00,Female,ROM
18358,Jerzy,Rybicki,6/06/1953 0:00,,POL
18359,Eva,R?nstr?m,29/12/1932 0:00,Female,SWE
18360,Frank,Righeimer,28/02/1909 0:00,,USA
18361,Peter,Reed,27/07/1981 0:00,Male,GBR
18362,Ratko,Rudic,7/06/1948 0:00,,YUG
18363,Mauro,Rosales,24/02/1981 0:00,Male,ARG
18364,Jamie,Rauch,17/08/1979 0:00,Male,USA
18365,Harry,Rosensv?rd,1882/4/20 0:00:00,,SWE
18366,Luke,Roberts,25/01/1977 0:00,Male,AUS
18367,Michael,Rocque,,Male,BIN
18368,James,Reid,1875/3/8 0:00:00,,GBR
18369,Dot,Richardson,22/09/1961 0:00,Female,USA
18370,Fernanda,Ribeiro,23/07/1969 0:00,Female,POR
18371,Rodolfo,Rombaldoni,15/12/1976 0:00,Male,ITA
18372,Mary,Rand,10/02/1940 0:00,Female,GBR
18373,Janice,Rankin,8/02/1972 0:00,Female,GBR
18374,Enrique,Reg¨¹eiferos,15/07/1948 0:00,,CUB
18375,,Rosana,7/07/1982 0:00,Female,BRA
18376,Ejnar,Rasmussen,1892/6/19 0:00:00,,DEN
18377,Marianne,Rokne,9/03/1978 0:00,Female,NOR
18378,Mike,Richter,22/09/1966 0:00,Male,USA
18379,Stefan,Reshko,24/03/1947 0:00,,URS
18380,Steven,Riddick,18/09/1951 0:00,Male,USA
18381,Marilyn,Ramenofsky,20/08/1946 0:00,Female,USA
18382,Cla?s,Rundberg,1874/11/14 0:00:00,,SWE
18383,Assar,R?nnlund,3/09/1935 0:00,Male,SWE
18384,Jillian,Richardson,10/03/1965 0:00,Female,CAN
18385,Luzius,R¨¹edi,12/06/1900 0:00,,SUI
18386,Roline,Repelaer van Driel,1/01/1900 0:00,Female,NED
18387,Klaus-J¨¹rgen,Rost,2/03/1940 0:00,,FRG
18388,Heide,Rosendahl,14/02/1947 0:00,Female,FRG
18389,Bernhard,Russi,20/08/1948 0:00,Male,SUI
18390,Helmut,Radach,1/02/1915 0:00,Male,GER
18391,Mait,Riisman,23/09/1956 0:00,,URS
18392,Rhoda,Rennie,,Female,SAF
18393,Ben,Rutledge,9/11/1980 0:00,Male,CAN
18394,Frank,Reynolds,21/08/1917 0:00,Male,GBR
18395,Ren¨¦,Rensch,18/03/1969 0:00,Male,GDR
18396,Andr¨¦,Regaud,1868/2/13 0:00:00,,FRA
18397,Toni,Rom,10/03/1909 0:00,Male,GER
18398,Irina,Rodriguez,1/01/1900 0:00,Female,ESP
18399,Mohamed Ali,Rashwan,16/01/1956 0:00,,EGY
18400,Lars,Riedel,28/06/1967 0:00,Male,GER
18401,Wieslaw,Rudkowski,17/11/1946 0:00,,POL
18402,G?sta,Run?,1896/12/9 0:00:00,,SWE
18403,Hugh,Roddin,,,GBR
18404,Louise,Ritter,18/02/1958 0:00,Female,USA
18405,Jozef,Ruzicka,17/03/1925 0:00,,CZE
18406,John,Rusher,18/04/1967 0:00,Male,USA
18407,Pedro,Roig,22/12/1938 0:00,Male,ESP
18408,Courtney,Rumbolt,26/07/1969 0:00,,GBR
18409,Carl,Robie,12/05/1945 0:00,Male,USA
18410,Rudolf,Reichelt,1890/3/24 0:00:00,Male,GER
18411,Rudolf,Reichling,23/09/1924 0:00,Male,SUI
18412,Peter,Ratican,,,USA
18413,Laurence,Rochat,1/08/1979 0:00,Female,SUI
18414,Giaan,Rooney,15/11/1982 0:00,Female,AUS
18415,Elbert,Root,20/07/1915 0:00,Male,USA
18416,Vladimir,Romanovsky,21/06/1957 0:00,Male,URS
18417,Shane,Rose,24/04/1973 0:00,,AUS
18418,Simone,Rosalba,31/01/1976 0:00,Male,ITA
18419,Thomas,Rupprath,16/03/1977 0:00,Male,GER
18420,Peter,Reynolds,17/06/1945 0:00,Male,AUS
18421,Em¨ªlia,Rotter,8/09/1906 0:00,,HUN
18422,Andr¨¦,Rischmann,,,FRA
18423,Ulrich,Robeiri,26/10/1982 0:00,Male,FRA
18424,Peter,Raymond,21/01/1947 0:00,Male,USA
18425,Heinrich,Rondi,1877/6/19 0:00:00,,GER
18426,Zdenek,Rygel,1/03/1951 0:00,,CZE
18427,Adolphe,Reymond,1896/9/4 0:00:00,,SUI
18428,Hayden,Roulston,,Male,NZL
18429,Donald,Rope,2/02/1929 0:00,,CAN
18430,Dagmar,Rom,16/06/1928 0:00,Female,AUT
18431,Irvine,Robertson,1883/7/9 0:00:00,Male,CAN
18432,Wilhelm,Ritzenhof,,,GER
18433,Karl-Heinz,Radschinsky,23/07/1953 0:00,,FRG
18434,Thomas,Reck,16/01/1964 0:00,Male,FRG
18435,Yumilka,Ruiz,8/05/1978 0:00,Female,CUB
18436,Arne,Rustadstuen,14/12/1905 0:00,Male,NOR
18437,Pavel,Richter,5/12/1954 0:00,,CZE
18438,Manfred,Rulffs,6/03/1935 0:00,Male,FRG
18439,Lazaro,Rivas,4/04/1975 0:00,,CUB
18440,Jelena,Rublevska,23/03/1976 0:00,Female,LAT
18441,Lisa,Rohde,12/08/1955 0:00,Female,USA
18442,Karl-Hans,Riehm,31/05/1951 0:00,Male,FRG
18443,Harlow,Rothert,1/04/1908 0:00,Male,USA
18444,Arthur,Russell,1886/3/13 0:00:00,Male,GBR
18445,Otto,R¨¹fenacht,27/10/1919 0:00,,SUI
18446,Paul,Rowe,5/05/1914 0:00,,USA
18447,Cecilia,Rognoni,1/12/1976 0:00,Female,ARG
18448,Arturo,Rodriguez,26/05/1907 0:00,,ARG
18449,Anja,R¨¹cker,20/12/1972 0:00,Female,GER
18450,Trajko,Rajkovic,7/12/1937 0:00,Male,YUG
18451,Maels,Rodriguez,15/10/1979 0:00,,CUB
18452,Stefan,Rosenbauer,1896/3/24 0:00:00,,GER
18453,George,Ross,1877/12/1 0:00:00,,GBR
18454,Antonio,Roldan,15/06/1946 0:00,,MEX
18455,Pascal,Rambeau,14/04/1972 0:00,,FRA
18456,Reijo,Ruotsalainen,1/04/1960 0:00,,FIN
18457,Jack,Ragland,9/10/1913 0:00,Male,USA
18458,Charles,Reidpath,1889/9/20 0:00:00,Male,USA
18459,Heinz,Richter,24/07/1947 0:00,Male,GDR
18460,Rob,Reckers,29/08/1981 0:00,Male,NED
18461,,Riaz-ud-Din,24/02/1942 0:00,Male,PAK
18462,Sonja,Ruthstr?m-Edstr?m,18/11/1930 0:00,Female,SWE
18463,Aleksandr,Resanov,6/10/1948 0:00,Male,URS
18464,Dirk,Richter,12/09/1964 0:00,Male,GDR
18465,Rebecca,Romero,24/01/1980 0:00,Female,GBR
18466,Klaus,Reichert,3/06/1947 0:00,Male,FRG
18467,Cinzia,Ragusa,24/05/1977 0:00,Female,ITA
18468,Alvin,Robertson,22/07/1962 0:00,Male,USA
18469,Teddy,Riner,,Male,FRA
18470,Leslie,Rich,1886/12/29 0:00:00,Male,USA
18471,Daniel,Ramseier,29/07/1963 0:00,,SUI
18472,Shirley,Robertson,15/07/1968 0:00,Female,GBR
18473,Uta,Rohl?nder,30/06/1969 0:00,Female,GER
18474,Chris,Rinke,26/10/1960 0:00,,CAN
18475,Igor,Romishevsky,25/03/1940 0:00,,URS
18476,Pilar,Roldan,27/06/1944 0:00,Female,MEX
18477,Yulia,Raskina,9/04/1982 0:00,,BLR
18478,Carla,Rebecchi,7/09/1984 0:00,Female,BLR
18479,Rufino,Rodriguez de la Torre,2/12/1900 0:00,,ARG
18480,Nadia,R?thlisberger,30/06/1972 0:00,Female,SUI
18481,Mario,Reiter,5/11/1970 0:00,Male,AUT
18482,Kjell,Ros¨¦n,24/04/1921 0:00,,SWE
18483,Frantz,Reichel,1871/3/16 0:00:00,,FRA
18484,J?rgen,Ragnarsson,19/05/1954 0:00,,SWE
18485,Zoran,Roje,7/10/1955 0:00,,YUG
18486,Valentin,Raychev,20/08/1958 0:00,,BUL
18487,Fanny,Rinne,15/04/1980 0:00,Female,GER
18488,Iulica,Ruican,29/08/1971 0:00,Male,ROM
18489,Bob,Richards,20/02/1926 0:00,Male,USA
18490,Hyun-Suk,Roh,10/10/1966 0:00,Male,KOR
18491,Ture,Rosvall,1891/7/6 0:00:00,,SWE
18492,Marcel,Rosca,18/10/1943 0:00,,ROM
18493,John,Russell,2/02/1920 0:00,,USA
18494,Iulian,Raicea,4/03/1973 0:00,,ROM
18495,Frode,R?nning,7/07/1959 0:00,Male,NOR
18496,Robert,Richards,22/09/1971 0:00,Male,AUS
18497,Zebinisso,Rustamova,29/01/1955 0:00,Female,URS
18498,Bj?rn Einar,Rom?ren,1/04/1981 0:00,,NOR
18499,Angele,Rupsiene,27/06/1952 0:00,Female,URS
18500,Washington,Rodriguez,6/04/1944 0:00,,URU
18501,Cesare,Rubini,2/11/1923 0:00,,ITA
18502,Elbridge,Ross,2/08/1909 0:00,,USA
18503,Dave,Rodger,18/06/1955 0:00,Male,NZL
18504,R¨¹diger,Reiche,27/03/1955 0:00,Male,GDR
18505,Bevil,Rudd,1895/10/5 0:00:00,Male,SAF
18506,Alfred,Rinesch,14/05/1911 0:00,,AUT
18507,Ian,Ruff,16/12/1946 0:00,Male,AUS
18508,Heinrich,Reitz,,,GER
18509,George,Rennie,,,CAN
18510,Gyula,R¨¢kosi,9/10/1938 0:00,,HUN
18511,Virginia,Ruano Pascual,21/09/1973 0:00,Female,ESP
18512,Auston,Rotheram,1876/6/18 0:00:00,,GBR
18513,Luann,Ryon,13/01/1953 0:00,Female,USA
18514,Marcel,Rozier,22/03/1936 0:00,,FRA
18515,Vincent,Richards,20/03/1903 0:00,Male,USA
18516,Ivo,Rusev,14/06/1962 0:00,Male,BUL
18517,Rebecca,Rippon,26/12/1978 0:00,Female,AUS
18518,Ronald,Robertson,25/09/1937 0:00,Male,USA
18519,Antigoni,Roumpesi,19/07/1983 0:00,Female,GRE
18520,Luis,Rodr¨ªguez,3/05/1973 0:00,,CUB
18521,Philip,Rogers,,,CAN
18522,Tamara,Rylova,1/10/1931 0:00,Female,URS
18523,Enrico,Rivolta,29/06/1905 0:00,,ITA
18524,Jes¨²s,Roll¨¢n,4/04/1968 0:00,,ESP
18525,Jon,Rauch,27/09/1978 0:00,,USA
18526,Antonio,Rodriguez,8/10/1951 0:00,Male,CUB
18527,Juan,Rom¨¢n Riquelme,24/06/1978 0:00,Male,ARG
18528,Emile,Rumeau,,,FRA
18529,Lindy,Remigino,3/06/1931 0:00,Male,USA
18530,S¨¢ndor,Rozsny¨®l,24/11/1930 0:00,Male,HUN
18531,Fernando,Romay,23/09/1959 0:00,Male,ESP
18532,Douglas,Russell,20/02/1946 0:00,Male,USA
18533,Ezio,Roselli,1896/12/8 0:00:00,,ITA
18534,Ibrahim,Rojas,10/10/1975 0:00,Male,CUB
18535,Aleksandr,Rodionov,,,RUS
18536,Gillian,Rolton,3/05/1956 0:00,,AUS
18537,Hugo,R¨¹ster,1872/1/15 0:00:00,Male,GER
18538,Nathan,Robertson,30/05/1977 0:00,,GBR
18539,J¨¹rg,R?thlisberger,2/02/1955 0:00,Male,SUI
18540,Stephen,Rerych,14/05/1946 0:00,Male,USA
18541,Tande,Ramos Samuel,20/03/1970 0:00,Male,BRA
18542,Igor,Rybak,21/03/1934 0:00,,URS
18543,Viktor,Rashchupkin,16/10/1950 0:00,Male,URS
18544,Rodolfo,Rivademar,19/10/1927 0:00,,ARG
18545,Jadwiga,Rutkowska,2/02/1934 0:00,Female,POL
18546,Julien,Robert,11/12/1974 0:00,Male,FRA
18547,Wilhelm,R?singh,2/12/1900 0:00,Male,NED
18548,D¨¢rius,Rusn¨¢k,2/12/1959 0:00,,CZE
18549,Alberto,Radi,10/12/1919 0:00,Male,ITA
18550,Kenneth,Rollins,14/09/1923 0:00,Male,USA
18551,Sultan,Rakhmanov,6/07/1950 0:00,,URS
18552,Fulgencia,Romay,16/01/1944 0:00,Female,CUB
18553,Petar,Radenkovic,3/06/1934 0:00,,YUG
18554,Guillermo,Rigondeaux,30/09/1980 0:00,,CUB
18555,William,Robinson,1870/6/23 0:00:00,Male,GBR
18556,Antonina,Ryzhova,5/07/1934 0:00,Female,URS
18557,Berndt-Otto,Rehbinder,1/05/1918 0:00,,SWE
18558,Ernst,Rosenqvist,1869/8/24 0:00:00,,FIN
18559,Heidemarie,Reineck,15/02/1952 0:00,Female,FRG
18560,Oleg,Romantsev,4/01/1954 0:00,,URS
18561,James,Rockefeller,8/06/1902 0:00,Male,USA
18562,Natalya,Razumova,21/11/1961 0:00,Female,URS
18563,Sami,Repo,8/11/1971 0:00,Male,FIN
18564,Joseph,Ruddy,,,USA
18565,,Rom¨¢rio,29/01/1966 0:00,,BRA
18566,Ricardo,Rojas,15/06/1955 0:00,,CUB
18567,Lyubov,Rudovskaya,5/11/1950 0:00,Female,URS
18568,M¨¢rta,Rudas-Antal,14/02/1937 0:00,Female,HUN
18569,Norman,Ross,1896/5/2 0:00:00,Male,USA
18570,Eigil,Ramsfjell,17/03/1955 0:00,Male,NOR
18571,Boris,Razinsky,,,URS
18572,Werner,Rosenbaum,23/07/1927 0:00,Male,FRG
18573,Stephane,Risacher,26/08/1972 0:00,Male,FRA
18574,Berni,Rodr¨ªguez,7/06/1980 0:00,Male,ESP
18575,Marine,Russo,9/01/1980 0:00,Female,ARG
18576,Petra,Ro?ner,14/11/1966 0:00,Female,GER
18577,Thomas,Rundqvist,4/05/1960 0:00,,SWE
18578,Richard,Roth,26/09/1947 0:00,Male,USA
18579,Michael,Reusch,3/02/1914 0:00,,SUI
18580,Aristides,Rapanakis,11/02/1954 0:00,,GRE
18581,Richard,Ripley,23/06/1901 0:00,Male,GBR
18582,Romeo,Rivers,,,CAN
18583,John,Ranch,16/11/1940 0:00,Male,AUS
18584,Monica,Rodrigues,20/09/1967 0:00,Female,BRA
18585,Alexander,Rogers,1867/4/14 0:00:00,,GBR
18586,Anderson,Rodrigues,21/05/1974 0:00,Male,BRA
18587,Henry,Rambusch,1881/10/16 0:00:00,,DEN
18588,Hans-J¨¹rgen,Riediger,20/12/1955 0:00,,GDR
18589,Henrik,Robert,1887/3/20 0:00:00,,NOR
18590,Jari,R?s?nen,28/01/1966 0:00,Male,FIN
18591,Harold,Rayner,1888/7/27 0:00:00,,USA
18592,Kurt,Runge,1887/9/13 0:00:00,Male,GER
18593,Wojciech,Rudy,24/10/1952 0:00,,POL
18594,Mauri,R?pp?nen,19/01/1946 0:00,Male,FIN
18595,Marie-Claire,Restoux,9/04/1968 0:00,Female,FRA
18596,Michel,Rousseau,5/02/1936 0:00,Male,FRA
18597,Aileen,Riggin,2/05/1906 0:00,Female,USA
18598,Hermes,Ramirez,7/01/1948 0:00,Male,CUB
18599,Yelena,Rudkovskaya,21/04/1973 0:00,Female,URS
18600,Jana,Rabasov¨¢,22/07/1933 0:00,Female,CZE
18601,Benjamin,Rondeau,1/10/1983 0:00,Male,FRA
18602,Philippe,Riboud,9/04/1957 0:00,,FRA
18603,Karoliina,Rantamaeki,23/02/1978 0:00,Female,FIN
18604,William,Rogers,6/02/1902 0:00,,USA
18605,Antonio,Rossi,19/12/1968 0:00,Male,ITA
18606,Linn-Kristin,Riegelhuth,1/08/1984 0:00,Female,NOR
18607,Frank,R¨¹hle,5/03/1944 0:00,Male,GDR
18608,Graham,Reid,9/04/1964 0:00,Male,AUS
18609,George,Renwick,7/08/1901 0:00,Male,GBR
18610,,Ronaldo,22/09/1976 0:00,Male,BRA
18611,Hossein,Reza Zadeh,12/05/1978 0:00,,IRI
18612,Luigi,Rovati,24/11/1904 0:00,,ITA
18613,Eva,Riise-Arndt,27/11/1919 0:00,Female,DEN
18614,Johan,Richthoff,1898/4/30 0:00:00,,SWE
18615,Kristine,Roug,12/03/1975 0:00,Female,DEN
18616,Sara,Renner,10/04/1976 0:00,Female,CAN
18617,Alexander,Resch,5/04/1979 0:00,Male,GER
18618,David,Rigert,12/03/1947 0:00,,URS
18619,Michael,Rothwell,30/06/1953 0:00,,USA
18620,Marion,Roper,,Female,USA
18621,Heidi,Rakels,22/06/1968 0:00,Female,BEL
18622,Attila,Repka,10/01/1968 0:00,,HUN
18623,Giuseppe,Russo,,,ITA
18624,Franco,Riccardi,13/06/1905 0:00,,ITA
18625,Thomas,Ringer,,,GBR
18626,Francisco,Risiglione,18/01/1917 0:00,,ARG
18627,Peter,Robeson,21/10/1929 0:00,,GBR
18628,Rashid,Ramzi,,Male,BRN
18629,Rolf,Robach,1885/12/6 0:00:00,,NOR
18630,Philippe,Renaud,23/11/1962 0:00,Male,FRA
18631,Andrei,Reketchinski,7/01/1981 0:00,Male,RUS
18632,Eric,Ridder,1/01/1918 0:00,,USA
18633,Marc,Ryan,,Male,NZL
18634,Karl-Heiz,Riedle,16/09/1965 0:00,,FRG
18635,Wolfgang,Reinhardt,6/05/1943 0:00,Male,FRG
18636,Eug¨¨ne,Ryther,1890/3/23 0:00:00,,SUI
18637,Shelley,Rudman,23/03/1981 0:00,Female,GBR
18638,Amedee,Reyburn,,,USA
18639,Peter,Radford,20/09/1939 0:00,Male,GBR
18640,David,Robinson,6/08/1965 0:00,Male,USA
18641,Sybille,Reinhardt,20/10/1957 0:00,Female,GDR
18642,Donny,Robinson,,Male,USA
18643,Svetlana,Romashina,21/09/1989 0:00,Female,RUS
18644,Orsi,Raimundo,2/12/1901 0:00,,ARG
18645,Elio,Ragni,5/12/1910 0:00,Male,ITA
18646,Jaswant,Rai,,Male,IND
18647,Murray,Riley,5/10/1925 0:00,Male,AUS
18648,Nadezhda,Roshchina,30/06/1954 0:00,Female,URS
18649,Valentin,Robu,17/01/1967 0:00,Male,ROM
18650,Ernest,Riedel,13/07/1901 0:00,Male,USA
18651,Per,Rasmussen,2/02/1959 0:00,Male,DEN
18652,Christian,Ryan,5/06/1977 0:00,Male,AUS
18653,?ke,Riipinen,1883/5/28 0:00:00,,FIN
18654,Maurizio,Randazzo,1/03/1964 0:00,Male,ITA
18655,Ralph,Rose,1885/3/17 0:00:00,Male,USA
18656,Hank,Russell,15/12/1904 0:00,Male,USA
18657,Lina,Radke,8/10/1903 0:00,Female,GER
18658,Vinko,Rosic,22/05/1941 0:00,,YUG
18659,Petr,Rosol,20/06/1964 0:00,,CZE
18660,Bodil,Rasmussen,12/12/1957 0:00,Female,DEN
18661,Paul,Reedy,21/01/1961 0:00,Male,AUS
18662,Gino,Rossetti,7/11/1904 0:00,,ITA
18663,Marco,Romano,6/05/1953 0:00,,ITA
18664,Adrian,Rommel,4/08/1914 0:00,,FRA
18665,Detlef,Richter,6/06/1956 0:00,,GDR
18666,Rintje,Ritsma,13/04/1970 0:00,Male,NED
18667,Raema Lisa,Rumbewas,10/09/1980 0:00,Female,INA
18668,Vladimir,Rodimushkin,22/12/1921 0:00,Male,URS
18669,Peter,Rock,16/12/1942 0:00,,GDR
18670,Peter,Rocca,27/07/1957 0:00,Male,USA
18671,Kevin,Robertson,8/02/1959 0:00,,USA
18672,Walter,Rangeley,14/12/1903 0:00,Male,GBR
18673,Anna,Rybicka,28/03/1977 0:00,Female,POL
18674,Aleksandr,Rymanov,25/08/1959 0:00,Male,URS
18675,Jason,Rogers,14/04/1983 0:00,,USA
18676,Edouard Baron de,Rothschild,1868/2/24 0:00:00,,FRA
18677,Henry,Richardson,1889/5/19 0:00:00,Male,USA
18678,Jorgelina,Rimoldi,6/10/1971 0:00,Female,ARG
18679,Jean-Philipp,Rohr,23/12/1961 0:00,,FRA
18680,Reinhard,Rychly,7/11/1951 0:00,,GDR
18681,Marcel,Renaud,,Male,FRA
18682,,Ronaldinho,22/09/1976 0:00,Male,BRA
18683,Willy,R?geberg,11/12/1905 0:00,,NOR
18684,Massimiliano,Rosolino,11/07/1978 0:00,Male,ITA
18685,Albert,Rossi,20/06/1931 0:00,Male,USA
18686,Viktor,Ruban,24/05/1981 0:00,Male,UKR
18687,Butch,Reynolds,8/06/1964 0:00,Male,USA
18688,Alma,Richards,1890/2/20 0:00:00,Male,USA
18689,Susanne,Rosenqvist,26/11/1967 0:00,Female,SWE
18690,Walter,Reisp,5/11/1910 0:00,Male,AUT
18691,Hannu,Rantakari,8/01/1939 0:00,,FIN
18692,Gregory,Rogers,14/08/1948 0:00,Male,AUS
18693,Gordon,Robertson,25/06/1926 0:00,,CAN
18694,Arthur,Rushen,,,GBR
18695,Felipe,Reyes,16/03/1980 0:00,Male,ESP
18696,Erich,R?mer,1894/6/2 0:00:00,,GER
18697,Pascal,Richard,16/03/1964 0:00,Male,SUI
18698,Kelly,Rickon,27/10/1959 0:00,Female,USA
18699,,Roseli,7/09/1969 0:00,Female,BRA
18700,Peter,R?hle,6/03/1957 0:00,,FRG
18701,Martin,Rettl,25/11/1973 0:00,Male,AUT
18702,Leo,Randolph,27/02/1958 0:00,,USA
18703,Daniela,Reimer,26/09/1982 0:00,Female,GER
18704,Douglas,Rogers,26/01/1941 0:00,Male,CAN
18705,John,Rimmer,1878/4/27 0:00:00,Male,GBR
18706,Bertil,R?nnmark,24/12/1905 0:00,,SWE
18707,Ville,Ritola,1896/1/18 0:00:00,Male,FIN
18708,Gary,Robertson,12/04/1950 0:00,Male,NZL
18709,Charles,Russell,1884/12/5 0:00:00,,ANZ
18710,Adam,Robak,16/07/1957 0:00,Male,POL
18711,Albert,Roosevelt,,,FRA
18712,Abdul,Rashid,14/04/1959 0:00,Male,PAK
18713,Abdul,Rashid,1/06/1922 0:00,Male,PAK
18714,Abdul,Rashid,3/03/1947 0:00,Male,PAK
18715,Carter,Rycroft,29/08/1977 0:00,Male,CAN
18716,Benito,Rigoni,11/04/1936 0:00,,ITA
18717,Christa,Rothenburger,4/12/1959 0:00,Female,GDR
18718,Andrei,Rybakou,4/03/1982 0:00,,BLR
18719,Davide,Rebellin,,Male,ITA
18720,Nina,Rocheva,13/10/1948 0:00,Female,URS
18721,Sigmund,Ruud,30/12/1907 0:00,,NOR
18722,Paul,Rudolf,1892/12/6 0:00:00,Male,SUI
18723,Jean,Reich,1873/6/12 0:00:00,,SUI
18724,L¨¢zaro,Reinoso,9/12/1969 0:00,,CUB
18725,Jon,R?nningen,28/11/1962 0:00,,NOR
18726,Laurence,Rook,26/05/1921 0:00,,GBR
18727,Leonard,Robertson,10/10/1950 0:00,Male,GBR
18728,Ingolf,R?d,1889/10/2 0:00:00,,NOR
18729,Melita,R¨¹hn,19/04/1965 0:00,Female,ROM
18730,Ji-Hae,Ryu,10/02/1976 0:00,Female,KOR
18731,Albert,Robinson,18/06/1947 0:00,,USA
18732,Ronald,Riley,14/09/1947 0:00,Male,AUS
18733,Alexei,Ramirez,22/09/1981 0:00,,CUB
18734,Sven,Riederer,27/03/1981 0:00,Male,SUI
18735,Mack,Robinson,18/07/1914 0:00,Male,USA
18736,Mark,Rakita,22/07/1938 0:00,,URS
18737,Hans,Rinn,19/03/1953 0:00,Male,GDR
18738,Nikola,Radovic,20/10/1932 0:00,,YUG
18739,Ilona,Richter,11/03/1953 0:00,Female,GDR
18740,Amauri,Ribeiro,23/01/1959 0:00,Male,BRA
18741,Redzep,Redzepovski,14/12/1962 0:00,,YUG
18742,Alfred,Rawlinson,1867/1/17 0:00:00,,GBR
18743,Jan,Rehula,15/11/1973 0:00,Male,CZR
18744,Eug¨¨ne,Richez,1864/8/5 0:00:00,Male,FRA
18745,Dmitriy,Rozinkevich,1/10/1974 0:00,Male,RUS
18746,Dieter,Riedel,16/09/1947 0:00,,GDR
18747,Nils,Ramm,1/01/1903 0:00,,SWE
